student_id,course_id,exam_id,exam_result,minutes_watched,exam_category,exam_completion_time,exam_duration
259174,2,365,67,43.5,2,3.33,20
259174,2,714,100,43.5,2,16.38,20
259174,2,713,100,43.5,2,8.03,18
259174,2,712,100,43.5,2,4.03,10
259174,2,757,100,43.5,2,0.68,8
259174,2,757,83,43.5,2,5.37,8
259174,2,756,100,43.5,2,6.23,8
259174,2,755,100,43.5,2,0.7,10
259174,2,755,67,43.5,2,5.87,10
259174,2,530,83,26.1,2,10.3,16
259174,2,540,100,26.1,2,1.13,8
259174,2,540,17,26.1,2,7.63,8
259174,2,542,100,26.1,2,1.23,10
259174,2,542,83,26.1,2,7.37,10
259174,2,541,100,26.1,2,5.15,10
259174,2,541,33,26.1,2,4.17,10
259174,2,539,100,26.1,2,0.53,10
259174,2,539,67,26.1,2,10,10
259174,2,367,100,26.1,1,5.35,10
259174,2,366,100,26.1,2,4.33,20
259174,2,365,100,26.1,2,0.48,20
259174,2,365,67,26.1,2,3.33,20
259174,2,714,100,26.1,2,16.38,20
259174,2,713,100,26.1,2,8.03,18
259174,2,712,100,26.1,2,4.03,10
259174,2,757,100,26.1,2,0.68,8
259174,2,757,83,26.1,2,5.37,8
259174,2,756,100,26.1,2,6.23,8
259174,2,755,100,26.1,2,0.7,10
259174,2,755,67,26.1,2,5.87,10
259174,2,530,83,18.8,2,10.3,16
259174,2,540,100,18.8,2,1.13,8
259174,2,540,17,18.8,2,7.63,8
259174,2,542,100,18.8,2,1.23,10
259174,2,542,83,18.8,2,7.37,10
259174,2,541,100,18.8,2,5.15,10
259174,2,541,33,18.8,2,4.17,10
259174,2,539,100,18.8,2,0.53,10
259174,2,539,67,18.8,2,10,10
259174,2,367,100,18.8,1,5.35,10
259174,2,366,100,18.8,2,4.33,20
259174,2,365,100,18.8,2,0.48,20
259174,2,365,67,18.8,2,3.33,20
259174,2,714,100,18.8,2,16.38,20
259174,2,713,100,18.8,2,8.03,18
259174,2,712,100,18.8,2,4.03,10
259174,2,757,100,18.8,2,0.68,8
259174,2,757,83,18.8,2,5.37,8
259174,2,756,100,18.8,2,6.23,8
259174,2,755,100,18.8,2,0.7,10
259174,2,755,67,18.8,2,5.87,10
259174,3,530,83,101.9,2,10.3,16
259174,3,540,100,101.9,2,1.13,8
259174,3,540,17,101.9,2,7.63,8
259174,3,542,100,101.9,2,1.23,10
259174,3,542,83,101.9,2,7.37,10
259174,3,541,100,101.9,2,5.15,10
259174,3,541,33,101.9,2,4.17,10
259174,3,539,100,101.9,2,0.53,10
259174,3,539,67,101.9,2,10,10
259174,3,367,100,101.9,1,5.35,10
259174,3,366,100,101.9,2,4.33,20
259174,3,365,100,101.9,2,0.48,20
259174,3,365,67,101.9,2,3.33,20
259174,3,714,100,101.9,2,16.38,20
259174,3,713,100,101.9,2,8.03,18
259174,3,712,100,101.9,2,4.03,10
259174,3,757,100,101.9,2,0.68,8
259174,3,757,83,101.9,2,5.37,8
259174,3,756,100,101.9,2,6.23,8
259174,3,755,100,101.9,2,0.7,10
259174,3,755,67,101.9,2,5.87,10
259174,3,530,83,54.1,2,10.3,16
259174,3,540,100,54.1,2,1.13,8
259174,3,540,17,54.1,2,7.63,8
259174,3,542,100,54.1,2,1.23,10
259174,3,542,83,54.1,2,7.37,10
259174,3,541,100,54.1,2,5.15,10
259174,3,541,33,54.1,2,4.17,10
259174,3,539,100,54.1,2,0.53,10
259174,3,539,67,54.1,2,10,10
259174,3,367,100,54.1,1,5.35,10
259174,3,366,100,54.1,2,4.33,20
259174,3,365,100,54.1,2,0.48,20
259174,3,365,67,54.1,2,3.33,20
259174,3,714,100,54.1,2,16.38,20
259174,3,713,100,54.1,2,8.03,18
259174,3,712,100,54.1,2,4.03,10
259174,3,757,100,54.1,2,0.68,8
259174,3,757,83,54.1,2,5.37,8
259174,3,756,100,54.1,2,6.23,8
259174,3,755,100,54.1,2,0.7,10
259174,3,755,67,54.1,2,5.87,10
259174,3,530,83,53.7,2,10.3,16
259174,3,540,100,53.7,2,1.13,8
259174,3,540,17,53.7,2,7.63,8
259174,3,542,100,53.7,2,1.23,10
259174,3,542,83,53.7,2,7.37,10
259174,3,541,100,53.7,2,5.15,10
259174,3,541,33,53.7,2,4.17,10
259174,3,539,100,53.7,2,0.53,10
259174,3,539,67,53.7,2,10,10
259174,3,367,100,53.7,1,5.35,10
259174,3,366,100,53.7,2,4.33,20
259174,3,365,100,53.7,2,0.48,20
259174,3,365,67,53.7,2,3.33,20
259174,3,714,100,53.7,2,16.38,20
259174,3,713,100,53.7,2,8.03,18
259174,3,712,100,53.7,2,4.03,10
259174,3,757,100,53.7,2,0.68,8
259174,3,757,83,53.7,2,5.37,8
259174,3,756,100,53.7,2,6.23,8
259174,3,755,100,53.7,2,0.7,10
259174,3,755,67,53.7,2,5.87,10
259174,3,530,83,142.2,2,10.3,16
259174,3,540,100,142.2,2,1.13,8
259174,3,540,17,142.2,2,7.63,8
259174,3,542,100,142.2,2,1.23,10
259174,3,542,83,142.2,2,7.37,10
259174,3,541,100,142.2,2,5.15,10
259174,3,541,33,142.2,2,4.17,10
259174,3,539,100,142.2,2,0.53,10
259174,3,539,67,142.2,2,10,10
259174,3,367,100,142.2,1,5.35,10
259174,3,366,100,142.2,2,4.33,20
259174,3,365,100,142.2,2,0.48,20
259174,3,365,67,142.2,2,3.33,20
259174,3,714,100,142.2,2,16.38,20
259174,3,713,100,142.2,2,8.03,18
259174,3,712,100,142.2,2,4.03,10
259174,3,757,100,142.2,2,0.68,8
259174,3,757,83,142.2,2,5.37,8
259174,3,756,100,142.2,2,6.23,8
259174,3,755,100,142.2,2,0.7,10
259174,3,755,67,142.2,2,5.87,10
259174,3,530,83,43.4,2,10.3,16
259174,3,540,100,43.4,2,1.13,8
259174,3,540,17,43.4,2,7.63,8
259174,3,542,100,43.4,2,1.23,10
259174,3,542,83,43.4,2,7.37,10
259174,3,541,100,43.4,2,5.15,10
259174,3,541,33,43.4,2,4.17,10
259174,3,539,100,43.4,2,0.53,10
259174,3,539,67,43.4,2,10,10
259174,3,367,100,43.4,1,5.35,10
259174,3,366,100,43.4,2,4.33,20
259174,3,365,100,43.4,2,0.48,20
259174,3,365,67,43.4,2,3.33,20
259174,3,714,100,43.4,2,16.38,20
259174,3,713,100,43.4,2,8.03,18
259174,3,712,100,43.4,2,4.03,10
259174,3,757,100,43.4,2,0.68,8
259174,3,757,83,43.4,2,5.37,8
259174,3,756,100,43.4,2,6.23,8
259174,3,755,100,43.4,2,0.7,10
259174,3,755,67,43.4,2,5.87,10
259174,3,530,83,20.5,2,10.3,16
259174,3,540,100,20.5,2,1.13,8
259174,3,540,17,20.5,2,7.63,8
259174,3,542,100,20.5,2,1.23,10
259174,3,542,83,20.5,2,7.37,10
259174,3,541,100,20.5,2,5.15,10
259174,3,541,33,20.5,2,4.17,10
259174,3,539,100,20.5,2,0.53,10
259174,3,539,67,20.5,2,10,10
259174,3,367,100,20.5,1,5.35,10
259174,3,366,100,20.5,2,4.33,20
259174,3,365,100,20.5,2,0.48,20
259174,3,365,67,20.5,2,3.33,20
259174,3,714,100,20.5,2,16.38,20
259174,3,713,100,20.5,2,8.03,18
259174,3,712,100,20.5,2,4.03,10
259174,3,757,100,20.5,2,0.68,8
259174,3,757,83,20.5,2,5.37,8
259174,3,756,100,20.5,2,6.23,8
259174,3,755,100,20.5,2,0.7,10
259174,3,755,67,20.5,2,5.87,10
259174,3,530,83,110.7,2,10.3,16
259174,3,540,100,110.7,2,1.13,8
259174,3,540,17,110.7,2,7.63,8
259174,3,542,100,110.7,2,1.23,10
259174,3,542,83,110.7,2,7.37,10
259174,3,541,100,110.7,2,5.15,10
259174,3,541,33,110.7,2,4.17,10
259174,3,539,100,110.7,2,0.53,10
259174,3,539,67,110.7,2,10,10
259174,3,367,100,110.7,1,5.35,10
259174,3,366,100,110.7,2,4.33,20
259174,3,365,100,110.7,2,0.48,20
259174,3,365,67,110.7,2,3.33,20
259174,3,714,100,110.7,2,16.38,20
259174,3,713,100,110.7,2,8.03,18
259174,3,712,100,110.7,2,4.03,10
259174,3,757,100,110.7,2,0.68,8
259174,3,757,83,110.7,2,5.37,8
259174,3,756,100,110.7,2,6.23,8
259174,3,755,100,110.7,2,0.7,10
259174,3,755,67,110.7,2,5.87,10
259174,3,530,83,13.7,2,10.3,16
259174,3,540,100,13.7,2,1.13,8
259174,3,540,17,13.7,2,7.63,8
259174,3,542,100,13.7,2,1.23,10
259174,3,542,83,13.7,2,7.37,10
259174,3,541,100,13.7,2,5.15,10
259174,3,541,33,13.7,2,4.17,10
259174,3,539,100,13.7,2,0.53,10
259174,3,539,67,13.7,2,10,10
259174,3,367,100,13.7,1,5.35,10
259174,3,366,100,13.7,2,4.33,20
259174,3,365,100,13.7,2,0.48,20
259174,3,365,67,13.7,2,3.33,20
259174,3,714,100,13.7,2,16.38,20
259174,3,713,100,13.7,2,8.03,18
259174,3,712,100,13.7,2,4.03,10
259174,3,757,100,13.7,2,0.68,8
259174,3,757,83,13.7,2,5.37,8
259174,3,756,100,13.7,2,6.23,8
259174,3,755,100,13.7,2,0.7,10
259174,3,755,67,13.7,2,5.87,10
259174,3,530,83,14.8,2,10.3,16
259174,3,540,100,14.8,2,1.13,8
259174,3,540,17,14.8,2,7.63,8
259174,3,542,100,14.8,2,1.23,10
259174,3,542,83,14.8,2,7.37,10
259174,3,541,100,14.8,2,5.15,10
259174,3,541,33,14.8,2,4.17,10
259174,3,539,100,14.8,2,0.53,10
259174,3,539,67,14.8,2,10,10
259174,3,367,100,14.8,1,5.35,10
259174,3,366,100,14.8,2,4.33,20
259174,3,365,100,14.8,2,0.48,20
259174,3,365,67,14.8,2,3.33,20
259174,3,714,100,14.8,2,16.38,20
259174,3,713,100,14.8,2,8.03,18
259174,3,712,100,14.8,2,4.03,10
259174,3,757,100,14.8,2,0.68,8
259174,3,757,83,14.8,2,5.37,8
259174,3,756,100,14.8,2,6.23,8
259174,3,755,100,14.8,2,0.7,10
259174,3,755,67,14.8,2,5.87,10
259174,3,530,83,86.1,2,10.3,16
259174,3,540,100,86.1,2,1.13,8
259174,3,540,17,86.1,2,7.63,8
259174,3,542,100,86.1,2,1.23,10
259174,3,542,83,86.1,2,7.37,10
259174,3,541,100,86.1,2,5.15,10
259174,3,541,33,86.1,2,4.17,10
259174,3,539,100,86.1,2,0.53,10
259174,3,539,67,86.1,2,10,10
259174,3,367,100,86.1,1,5.35,10
259174,3,366,100,86.1,2,4.33,20
259174,3,365,100,86.1,2,0.48,20
259174,3,365,67,86.1,2,3.33,20
259174,3,714,100,86.1,2,16.38,20
259174,3,713,100,86.1,2,8.03,18
259174,3,712,100,86.1,2,4.03,10
259174,3,757,100,86.1,2,0.68,8
259174,3,757,83,86.1,2,5.37,8
259174,3,756,100,86.1,2,6.23,8
259174,3,755,100,86.1,2,0.7,10
259174,3,755,67,86.1,2,5.87,10
259174,3,530,83,52.6,2,10.3,16
259174,3,540,100,52.6,2,1.13,8
259174,3,540,17,52.6,2,7.63,8
259174,3,542,100,52.6,2,1.23,10
259174,3,542,83,52.6,2,7.37,10
259174,3,541,100,52.6,2,5.15,10
259174,3,541,33,52.6,2,4.17,10
259174,3,539,100,52.6,2,0.53,10
259174,3,539,67,52.6,2,10,10
259174,3,367,100,52.6,1,5.35,10
259174,3,366,100,52.6,2,4.33,20
259174,3,365,100,52.6,2,0.48,20
259174,3,365,67,52.6,2,3.33,20
259174,3,714,100,52.6,2,16.38,20
259174,3,713,100,52.6,2,8.03,18
259174,3,712,100,52.6,2,4.03,10
259174,3,757,100,52.6,2,0.68,8
259174,3,757,83,52.6,2,5.37,8
259174,3,756,100,52.6,2,6.23,8
259174,3,755,100,52.6,2,0.7,10
259174,3,755,67,52.6,2,5.87,10
259174,3,530,83,67,2,10.3,16
259174,3,540,100,67,2,1.13,8
259174,3,540,17,67,2,7.63,8
259174,3,542,100,67,2,1.23,10
259174,3,542,83,67,2,7.37,10
259174,3,541,100,67,2,5.15,10
259174,3,541,33,67,2,4.17,10
259174,3,539,100,67,2,0.53,10
259174,3,539,67,67,2,10,10
259174,3,367,100,67,1,5.35,10
259174,3,366,100,67,2,4.33,20
259174,3,365,100,67,2,0.48,20
259174,3,365,67,67,2,3.33,20
259174,3,714,100,67,2,16.38,20
259174,3,713,100,67,2,8.03,18
259174,3,712,100,67,2,4.03,10
259174,3,757,100,67,2,0.68,8
259174,3,757,83,67,2,5.37,8
259174,3,756,100,67,2,6.23,8
259174,3,755,100,67,2,0.7,10
259174,3,755,67,67,2,5.87,10
259174,3,530,83,73,2,10.3,16
259174,3,540,100,73,2,1.13,8
259174,3,540,17,73,2,7.63,8
259174,3,542,100,73,2,1.23,10
259174,3,542,83,73,2,7.37,10
259174,3,541,100,73,2,5.15,10
259174,3,541,33,73,2,4.17,10
259174,3,539,100,73,2,0.53,10
259174,3,539,67,73,2,10,10
259174,3,367,100,73,1,5.35,10
259174,3,366,100,73,2,4.33,20
259174,3,365,100,73,2,0.48,20
259174,3,365,67,73,2,3.33,20
259174,3,714,100,73,2,16.38,20
259174,3,713,100,73,2,8.03,18
259174,3,712,100,73,2,4.03,10
259174,3,757,100,73,2,0.68,8
259174,3,757,83,73,2,5.37,8
259174,3,756,100,73,2,6.23,8
